Date,Open,High,Low,Close,Adj Close,Volume,Day
2016-04-22,179.610001,180.080002,178.869995,179.899994,153.897842,2410500,942.00
2016-04-25,179.229996,179.589996,178.330002,179.539993,153.589874,2485500,945.00
2016-04-26,179.839996,180.259995,179.110001,179.639999,153.67543,2241000,946.00
2016-04-27,179.119995,180.649994,178.990005,180.25,154.197281,3569300,947.00
2016-04-28,179.059998,180.149994,177.740005,178.199997,152.443527,3550700,948.00
2016-04-29,177.399994,177.949997,176.289993,177.589996,151.921753,5496000,949.00
2016-05-02,178.080002,178.910004,177.509995,178.699997,152.871292,2463100,952.00
2016-05-03,177.479996,177.830002,176.479996,177.300003,151.673676,4643200,953.00
2016-05-04,176.380005,177.210007,175.899994,176.320007,150.835327,3446000,954.00
2016-05-05,176.830002,177.220001,176,176.440002,150.937973,1778800,955.00
2016-05-06,175.690002,177.399994,175.679993,177.339996,151.707809,2940800,956.00
2016-05-09,177.25,177.759995,176.619995,176.979996,151.399887,1921700,959.00
2016-05-10,177.720001,179.270004,177.639999,179.199997,153.299026,2867200,960.00
2016-05-11,178.699997,178.940002,177.259995,177.300003,151.673676,2697200,961.00
2016-05-12,177.809998,178.119995,176.399994,177.419998,151.776367,2534900,962.00
2016-05-13,176.899994,177.520004,175.259995,175.479996,150.11676,3336800,963.00
2016-05-16,175.690002,177.699997,175.580002,177.259995,151.639435,2393500,966.00
2016-05-17,176.910004,177.240005,174.919998,175.559998,150.185287,3349500,967.00
2016-05-18,175.080002,176.729996,174.529999,175.630005,150.245071,4097800,968.00
2016-05-19,174.949997,175.199997,173.669998,174.679993,149.432404,5090900,969.00
2016-05-20,174.720001,175.539993,174.509995,174.759995,150.026352,2749700,970.00
2016-05-23,174.839996,175.330002,174.600006,174.779999,150.043564,1736000,973.00
2016-05-24,175.759995,177.229996,175.649994,176.860001,151.829224,2797000,974.00
2016-05-25,177.5,178.740005,177.449997,178.279999,153.048172,2711900,975.00
2016-05-26,178.490005,178.690002,177.820007,178.080002,152.876587,2263200,976.00
2016-05-27,178.220001,178.589996,178.059998,178.5,153.237137,1628300,977.00
2016-05-31,178.979996,178.979996,177.130005,177.649994,152.507431,2395400,981.00
2016-06-01,176.979996,177.979996,176.550003,177.729996,152.57608,2481200,982.00
2016-06-02,177.300003,178.309998,176.979996,178.279999,153.048172,1965900,983.00
2016-06-03,177.869995,178.289993,176.839996,178.059998,152.859421,4367200,984.00
2016-06-06,178.490005,179.460007,178.410004,179.179993,153.820877,2720300,987.00
2016-06-07,179.460007,179.990005,179.339996,179.380005,153.992615,1572300,988.00
2016-06-08,179.669998,180.179993,179.539993,180.059998,154.57634,1713500,989.00
2016-06-09,179.369995,180.039993,179.139999,179.880005,154.421829,2141800,990.00
2016-06-10,178.699997,179.240005,178.110001,178.710007,153.417374,4126600,991.00
2016-06-13,178,179,177.360001,177.360001,152.258408,5111300,994.00
2016-06-14,177,177.419998,176,176.809998,151.786224,3643400,995.00
2016-06-15,177.25,177.839996,176.380005,176.570007,151.580246,2470100,996.00
2016-06-16,175.729996,177.669998,174.800003,177.460007,152.344299,5573700,997.00
2016-06-17,177.149994,177.149994,175.770004,176.520004,151.841095,2748000,998.00
2016-06-20,178.399994,179.229996,177.759995,177.800003,152.942169,2958400,"1,001.00"
2016-06-21,178.119995,178.529999,177.729996,178.059998,153.165787,1854700,"1,002.00"
2016-06-22,178.229996,178.949997,177.429993,177.570007,152.744385,2966200,"1,003.00"
2016-06-23,179.020004,179.830002,178.669998,179.809998,154.671097,2949100,"1,004.00"
2016-06-24,174.550003,176.679993,173.300003,173.619995,149.346497,11377900,"1,005.00"
2016-06-27,172.479996,172.479996,170.369995,171.199997,147.264923,7683900,"1,008.00"
2016-06-28,172.850006,173.860001,172.199997,173.820007,149.518555,5642800,"1,009.00"
2016-06-29,175.160004,176.820007,175,176.639999,151.944244,5578200,"1,010.00"
2016-06-30,177.050003,179.080002,176.860001,179,153.974335,5069000,"1,011.00"
2016-07-01,178.779999,179.800003,178.779999,179.309998,154.240997,3998200,"1,012.00"
2016-07-05,178.580002,178.679993,177.660004,178.210007,153.29483,3233100,"1,016.00"
2016-07-06,177.610001,179.100006,176.960007,178.979996,153.957123,5395400,"1,017.00"
2016-07-07,179.149994,179.720001,178.039993,178.789993,153.793716,2343300,"1,018.00"
2016-07-08,180.009995,181.559998,179.979996,181.300003,155.952835,5177300,"1,019.00"
2016-07-11,181.860001,182.720001,181.779999,182.119995,156.658157,2358700,"1,022.00"
2016-07-12,183.009995,183.619995,182.779999,183.389999,157.75058,3128000,"1,023.00"
2016-07-13,183.679993,183.800003,183.050003,183.600006,157.931213,2390500,"1,024.00"
2016-07-14,185.059998,185.270004,184.570007,184.960007,159.101059,3354700,"1,025.00"
2016-07-15,185.350006,185.5,184.449997,184.880005,159.148422,3837200,"1,026.00"
2016-07-18,184.830002,185.380005,184.710007,185.080002,159.320602,2134900,"1,029.00"
2016-07-19,185.009995,185.419998,184.820007,185.419998,159.613297,2046300,"1,030.00"
2016-07-20,185.899994,186.080002,185.389999,185.779999,159.923096,2159500,"1,031.00"
2016-07-21,185.539993,185.729996,184.539993,184.979996,159.234512,2837700,"1,032.00"
2016-07-22,185,185.570007,184.759995,185.509995,159.690735,3078300,"1,033.00"
2016-07-25,185.270004,185.300003,184.369995,184.809998,159.088135,2316600,"1,036.00"
2016-07-26,184.610001,185.020004,183.699997,184.600006,158.907379,4744400,"1,037.00"
2016-07-27,185.139999,185.279999,184.110001,184.580002,158.890167,4146700,"1,038.00"
2016-07-28,184.279999,184.660004,183.520004,184.380005,158.717926,2906300,"1,039.00"
2016-07-29,183.850006,184.5,183.539993,184.130005,158.502792,4207300,"1,040.00"
2016-08-01,184.350006,184.520004,183.380005,183.869995,158.279037,3295900,"1,043.00"
2016-08-02,183.699997,183.880005,182.309998,182.970001,157.504288,5139500,"1,044.00"
2016-08-03,182.850006,183.429993,182.710007,183.360001,157.839981,3008200,"1,045.00"
2016-08-04,183.5,183.889999,183.149994,183.449997,157.917435,2368900,"1,046.00"
2016-08-05,184.399994,185.279999,183.429993,185.259995,159.475586,4187700,"1,047.00"
2016-08-08,185.5,185.699997,185.020004,185.279999,159.492752,2076700,"1,050.00"
2016-08-09,185.380005,185.860001,185.059998,185.350006,159.55304,1903800,"1,051.00"
2016-08-10,185.399994,185.779999,184.839996,185.119995,159.354996,1618300,"1,052.00"
2016-08-11,185.699997,186.580002,185.600006,186.300003,160.370834,2188700,"1,053.00"
2016-08-12,186.139999,186.25,185.520004,185.899994,160.026459,2514300,"1,054.00"
2016-08-15,186.399994,186.880005,186.330002,186.520004,160.560211,1561500,"1,057.00"
2016-08-16,186.169998,186.369995,185.720001,185.759995,159.905975,1614100,"1,058.00"
2016-08-17,185.770004,186.229996,185.089996,186.100006,160.198715,2952000,"1,059.00"
2016-08-18,185.970001,186.410004,185.720001,186.339996,160.405334,2571800,"1,060.00"
2016-08-19,185.300003,185.649994,184.720001,185.320007,160.090744,2368500,"1,061.00"
2016-08-22,184.949997,185.509995,184.460007,185.119995,159.918015,3152400,"1,064.00"
2016-08-23,185.699997,186.130005,185.25,185.300003,160.073517,1647900,"1,065.00"
2016-08-24,185.059998,185.199997,184.289993,184.660004,159.520676,1882900,"1,066.00"
2016-08-25,184.279999,184.789993,184.100006,184.369995,159.270126,2034900,"1,067.00"
2016-08-26,184.619995,185.539993,183.139999,183.820007,158.794983,3403500,"1,068.00"
2016-08-29,183.830002,185.039993,183.830002,184.830002,159.667526,2229800,"1,071.00"
2016-08-30,184.929993,185.149994,184.020004,184.509995,159.391022,1866700,"1,072.00"
2016-08-31,184.25,184.360001,183.270004,183.940002,158.898651,1876400,"1,073.00"
2016-09-01,183.729996,184.279999,182.899994,184.100006,159.036835,3003500,"1,074.00"
2016-09-02,184.940002,185.419998,184.320007,184.860001,159.69342,2652800,"1,075.00"
2016-09-06,185.110001,185.490005,184.449997,185.320007,160.090744,2152300,"1,079.00"
2016-09-07,185.369995,185.399994,184.779999,185.320007,160.090744,1803600,"1,080.00"
2016-09-08,184.679993,185.110001,184.479996,184.820007,159.65892,2229900,"1,081.00"
2016-09-09,183.570007,183.75,180.910004,180.910004,156.281174,8242600,"1,082.00"
2016-09-12,180.089996,183.639999,179.929993,183.300003,158.345779,7056100,"1,085.00"
2016-09-13,182.059998,182.320007,180.380005,180.800003,156.186172,7477500,"1,086.00"
2016-09-14,180.839996,181.740005,180.009995,180.429993,155.866531,2990400,"1,087.00"
2016-09-15,180.369995,182.619995,180.229996,182.259995,157.447311,3932400,"1,088.00"
2016-09-16,181.5,181.5,180.440002,180.970001,156.637222,2844300,"1,089.00"
2016-09-19,181.880005,182.320007,180.669998,180.979996,156.645874,2260400,"1,092.00"
2016-09-20,181.809998,182.039993,181.029999,181.050003,156.706467,1997800,"1,093.00"
2016-09-21,181.660004,182.839996,180.960007,182.660004,158.100021,4496500,"1,094.00"
2016-09-22,183.660004,184.259995,183.320007,183.660004,158.965469,2323500,"1,095.00"
2016-09-23,183.410004,183.520004,182.289993,182.419998,157.892258,1741500,"1,096.00"
2016-09-26,181.509995,181.550003,180.580002,180.75,156.446793,2639800,"1,099.00"
2016-09-27,180.580002,182.139999,180.240005,182,157.528763,3717300,"1,100.00"
2016-09-28,182.360001,183.229996,181.520004,183.100006,158.480804,6413000,"1,101.00"
2016-09-29,182.820007,183.419998,180.649994,181.220001,156.853592,3376400,"1,102.00"
2016-09-30,182.130005,183.440002,181.970001,182.779999,158.203934,4583000,"1,103.00"
2016-10-03,182.309998,182.570007,181.779999,182.320007,157.805725,1987600,"1,106.00"
2016-10-04,182.619995,182.929993,180.940002,181.479996,157.078674,2811200,"1,107.00"
2016-10-05,182.160004,183.020004,182.110001,182.660004,158.100021,1818200,"1,108.00"
2016-10-06,182.339996,182.740005,181.470001,182.520004,157.978806,2368100,"1,109.00"
2016-10-07,182.800003,182.990005,181.320007,182.220001,157.719162,2527700,"1,110.00"
2016-10-10,182.220001,183.850006,182.220001,183.119995,158.498154,1879100,"1,113.00"
2016-10-11,182.860001,182.889999,180.449997,181.199997,156.836304,3949800,"1,114.00"
2016-10-12,181,181.800003,180.660004,181.369995,156.983475,1920200,"1,115.00"
2016-10-13,180.130005,181.220001,179.429993,180.839996,156.524643,3460100,"1,116.00"
2016-10-14,182,182.460007,181.210007,181.289993,156.914185,2698100,"1,117.00"
2016-10-17,181.169998,181.509995,180.449997,180.720001,156.420883,1801800,"1,120.00"
2016-10-18,181.940002,182.100006,181.119995,181.369995,156.983475,1720700,"1,121.00"
2016-10-19,181.850006,182.410004,181.570007,182,157.528763,1503700,"1,122.00"
2016-10-20,181.720001,182.449997,181.220001,181.539993,157.130539,2359600,"1,123.00"
2016-10-21,180.600006,181.449997,180.229996,181.220001,157.009277,5607600,"1,124.00"
2016-10-24,182.360001,182.5,181.649994,181.960007,157.650391,1905700,"1,127.00"
2016-10-25,181.820007,182.169998,181.25,181.479996,157.234558,3351100,"1,128.00"
2016-10-26,180.600006,182.119995,180.350006,181.770004,157.485886,5375400,"1,129.00"
2016-10-27,182.300003,182.350006,181.229996,181.529999,157.277847,2027100,"1,130.00"
2016-10-28,181.820007,182.320007,180.669998,181.360001,157.130615,3726600,"1,131.00"
2016-10-31,181.580002,181.699997,181.050003,181.169998,156.966003,1415600,"1,134.00"
2016-11-01,181.520004,181.520004,179.139999,180.119995,156.056198,3622300,"1,135.00"
2016-11-02,179.660004,180.210007,179.050003,179.350006,155.389175,3552700,"1,136.00"
2016-11-03,179.699997,179.889999,178.839996,179.110001,155.181152,1966900,"1,137.00"
2016-11-04,179.110001,179.669998,178.639999,178.710007,154.834625,4337500,"1,138.00"
2016-11-07,181.169998,182.449997,181.050003,182.360001,157.996979,3402400,"1,141.00"
2016-11-08,182.199997,184.039993,182.020004,183.380005,158.880783,3437500,"1,142.00"
2016-11-09,181.929993,186.550003,181.75,185.960007,161.116058,8363900,"1,143.00"
2016-11-10,186.830002,188.820007,186.350006,188.130005,162.996094,8748100,"1,144.00"
2016-11-11,187.949997,188.630005,187.410004,188.470001,163.29068,5003800,"1,145.00"
2016-11-14,189.110001,189.389999,188.199997,188.770004,163.550598,4796400,"1,148.00"
2016-11-15,188.759995,189.350006,188.139999,189.339996,164.04451,3750000,"1,149.00"
2016-11-16,188.789993,189.179993,188.529999,188.979996,163.73259,3459100,"1,150.00"
2016-11-17,189.089996,189.330002,188.740005,189.300003,164.009811,4211200,"1,151.00"
2016-11-18,188.899994,188.960007,188.320007,188.460007,163.743088,4359200,"1,152.00"
2016-11-21,188.880005,189.410004,188.600006,189.339996,164.507675,2999100,"1,155.00"
2016-11-22,189.919998,190.25,189.419998,190.020004,165.098495,2756300,"1,156.00"
2016-11-23,189.929993,190.639999,189.869995,190.589996,165.593674,2465900,"1,157.00"
2016-11-25,191.089996,191.339996,190.979996,191.300003,166.210648,1547100,"1,159.00"
2016-11-28,190.929993,191.210007,190.520004,190.779999,165.758759,3159600,"1,162.00"
2016-11-29,190.830002,191.419998,190.679993,191.190002,166.115067,2264900,"1,163.00"
2016-11-30,191.970001,192.25,191.339996,191.399994,166.297455,4774600,"1,164.00"
2016-12-01,191.839996,192.160004,191.570007,191.899994,166.731949,8323900,"1,165.00"
2016-12-02,191.910004,191.979996,191.429993,191.740005,166.592926,2773600,"1,166.00"
2016-12-05,192.479996,192.779999,191.889999,192.220001,167.009903,2925600,"1,169.00"
2016-12-06,192.160004,192.570007,191.869995,192.490005,167.244507,2669400,"1,170.00"
2016-12-07,192.470001,195.690002,192.419998,195.479996,169.842407,7241300,"1,171.00"
2016-12-08,195.830002,196.800003,195.410004,196.279999,170.53746,7032100,"1,172.00"
2016-12-09,196.440002,197.720001,196.369995,197.690002,171.762573,4392300,"1,173.00"
2016-12-12,197.839996,198.389999,197.679993,198.080002,172.10141,3791700,"1,176.00"
2016-12-13,198.960007,199.720001,198.639999,199.229996,173.100571,5357500,"1,177.00"
2016-12-14,198.970001,199.830002,197.610001,198.139999,172.153488,7456100,"1,178.00"
2016-12-15,198.539993,199.679993,198.339996,198.660004,172.605347,6033000,"1,179.00"
2016-12-16,198.699997,198.970001,197.940002,198.190002,172.572205,4467700,"1,180.00"
2016-12-19,198.300003,198.899994,198.210007,198.600006,172.929245,2729400,"1,183.00"
2016-12-20,199.160004,199.610001,199.059998,199.419998,173.64325,3062600,"1,184.00"
2016-12-21,199.429993,199.610001,199.139999,199.160004,173.416779,2523500,"1,185.00"
2016-12-22,199.100006,199.169998,198.580002,198.970001,173.251434,2250900,"1,186.00"
2016-12-23,198.960007,199.059998,198.729996,199.050003,173.321091,1374200,"1,187.00"
2016-12-27,199.160004,199.539993,199.130005,199.210007,173.460434,2340700,"1,191.00"
2016-12-28,199.520004,199.559998,198,198.080002,172.476486,3818100,"1,192.00"
2016-12-29,197.990005,198.520004,197.630005,197.990005,172.398071,3018700,"1,193.00"
2016-12-30,198.25,198.270004,196.919998,197.509995,171.980072,4277400,"1,194.00"
2017-01-03,198.910004,199.100006,197.479996,198.419998,172.772476,6669800,"1,198.00"
2017-01-04,198.759995,199.360001,198.600006,199.149994,173.408188,4823200,"1,199.00"
2017-01-05,198.949997,199.270004,197.899994,198.75,173.05983,4124500,"1,200.00"
2017-01-06,198.729996,199.830002,198.169998,199.509995,173.721603,4322600,"1,201.00"
2017-01-09,199.089996,199.270004,198.75,198.759995,173.068588,2303500,"1,204.00"
2017-01-10,198.720001,199.410004,198.210007,198.399994,172.755066,3029200,"1,205.00"
2017-01-11,198.630005,199.570007,198.149994,199.330002,173.56488,5209800,"1,206.00"
2017-01-12,198.880005,198.910004,197.529999,198.75,173.05983,3865200,"1,207.00"
2017-01-13,198.910004,199.350006,198.320007,198.699997,173.016281,3468900,"1,208.00"
2017-01-17,198.270004,198.649994,197.589996,198.089996,172.485153,3329800,"1,212.00"
2017-01-18,198.080002,198.229996,197.300003,197.949997,172.363251,4634800,"1,213.00"
2017-01-19,198.029999,198.160004,196.690002,197.279999,171.779816,3050900,"1,214.00"
2017-01-20,197.529999,198.199997,197.309998,197.960007,172.540741,6999000,"1,215.00"
2017-01-23,197.860001,198.110001,197.039993,197.779999,172.383896,3249700,"1,218.00"
2017-01-24,197.789993,199.220001,197.619995,198.839996,173.307739,5205800,"1,219.00"
2017-01-25,200.009995,200.550003,199.75,200.419998,174.684937,4880800,"1,220.00"
2017-01-26,200.600006,200.970001,200.419998,200.720001,174.94635,3999700,"1,221.00"
2017-01-27,200.690002,200.869995,200.449997,200.630005,174.867935,3576500,"1,222.00"
2017-01-30,199.830002,199.899994,198.419998,199.380005,173.778503,4718000,"1,225.00"
2017-01-31,198.720001,198.889999,197.559998,198.360001,172.889374,4628100,"1,226.00"
2017-02-01,199.130005,199.399994,198.199997,198.630005,173.12471,3676900,"1,227.00"
2017-02-02,198.160004,198.970001,198.020004,198.610001,173.107285,2640600,"1,228.00"
2017-02-03,199.580002,200.570007,199.440002,200.380005,174.649979,4857300,"1,229.00"
2017-02-06,200.029999,200.699997,199.779999,200.279999,174.562805,2770900,"1,232.00"
2017-02-07,200.889999,201.300003,200.429993,200.580002,174.824326,2606300,"1,233.00"
2017-02-08,200.5,200.690002,200.149994,200.509995,174.763351,2291500,"1,234.00"
2017-02-09,200.820007,202.110001,200.770004,201.720001,175.817963,3487600,"1,235.00"
2017-02-10,202.300003,203,202.070007,202.740005,176.707016,2880300,"1,236.00"
2017-02-13,203.320007,204.470001,203.320007,204.199997,177.979492,2637400,"1,239.00"
2017-02-14,204.059998,205.179993,203.949997,205.169998,178.824921,3586600,"1,240.00"
2017-02-15,205.389999,206.490005,205.289993,206.380005,179.879623,3646000,"1,241.00"
2017-02-16,206.550003,206.720001,205.850006,206.479996,179.966736,4589600,"1,242.00"
2017-02-17,205.029999,205.919998,205.020004,205.880005,179.932602,5747700,"1,243.00"
2017-02-21,206.559998,207.300003,206.419998,207.070007,180.972687,3076400,"1,247.00"
2017-02-22,206.729996,207.529999,206.639999,207.449997,181.304794,2254400,"1,248.00"
2017-02-23,208.059998,208.149994,207.210007,207.820007,181.628204,3179900,"1,249.00"
2017-02-24,207.080002,207.949997,207.070007,207.929993,181.724258,3703900,"1,250.00"
2017-02-27,207.729996,208.369995,207.610001,208.289993,182.038895,3433700,"1,253.00"
2017-02-28,208.110001,208.309998,207.679993,207.979996,181.768005,2821900,"1,254.00"
2017-03-01,209.919998,211.589996,209.880005,211.020004,184.424911,7846100,"1,255.00"
2017-03-02,211.190002,211.190002,209.839996,209.889999,183.437286,3336900,"1,256.00"
2017-03-03,210.059998,210.320007,209.410004,209.910004,183.454758,2589000,"1,257.00"
2017-03-06,209.259995,209.770004,209.020004,209.479996,183.078934,2524700,"1,260.00"
2017-03-07,209.210007,209.660004,208.979996,209.169998,182.808044,2741000,"1,261.00"
2017-03-08,209.580002,209.610001,208.429993,208.610001,182.318619,3173100,"1,262.00"
2017-03-09,208.740005,209.089996,207.869995,208.669998,182.371063,4430100,"1,263.00"
2017-03-10,209.690002,209.699997,208.360001,209.149994,182.790512,3004000,"1,264.00"
2017-03-13,209.130005,209.339996,208.589996,208.940002,182.606979,2261800,"1,267.00"
2017-03-14,208.570007,208.880005,207.979996,208.539993,182.257385,4433000,"1,268.00"
2017-03-15,208.830002,209.910004,208.710007,209.580002,183.166382,5737000,"1,269.00"
2017-03-16,210.169998,210.169998,209.050003,209.440002,183.044037,3018400,"1,270.00"
2017-03-17,209.529999,209.529999,208.830002,208.860001,182.893372,2873200,"1,271.00"
2017-03-20,208.850006,209.270004,208.559998,208.809998,182.849609,3308600,"1,274.00"
2017-03-21,209.330002,209.429993,206.25,206.350006,180.695389,6192400,"1,275.00"
2017-03-22,205.960007,206.570007,205.5,206.410004,180.748001,3898500,"1,276.00"
2017-03-23,206.029999,207.300003,205.910004,206.309998,180.660416,3840000,"1,277.00"
2017-03-24,206.580002,206.899994,205,205.75,180.170044,4052700,"1,278.00"
2017-03-27,204.179993,205.509995,203.809998,205.229996,179.714676,4559600,"1,281.00"
2017-03-28,205.080002,207.070007,204.910004,206.75,181.045654,3538000,"1,282.00"
2017-03-29,206.529999,206.559998,205.949997,206.309998,180.660416,2323900,"1,283.00"
2017-03-30,206.300003,207.259995,206.149994,206.960007,181.229568,2849200,"1,284.00"
2017-03-31,206.720001,206.929993,206.300003,206.339996,180.686707,4179600,"1,285.00"
2017-04-03,206.520004,206.630005,204.880005,206.25,180.607864,4436100,"1,288.00"
2017-04-04,206.020004,206.770004,205.809998,206.649994,180.95816,2555400,"1,289.00"
2017-04-05,207.589996,208.649994,206.160004,206.259995,180.616608,4110400,"1,290.00"
2017-04-06,206.449997,207.289993,205.919998,206.449997,180.78302,3186900,"1,291.00"
2017-04-07,206.190002,207.070007,205.889999,206.380005,180.72171,2609300,"1,292.00"
2017-04-10,206.490005,207.320007,205.949997,206.389999,180.730392,2395200,"1,295.00"
2017-04-11,206.220001,206.419998,204.940002,206.330002,180.677917,3511500,"1,296.00"
2017-04-12,206.300003,206.300003,205.350006,205.669998,180.099991,2181700,"1,297.00"
2017-04-13,205.339996,205.940002,204.360001,204.369995,178.961548,3605200,"1,298.00"
2017-04-17,204.929993,206.259995,204.860001,206.169998,180.537796,2260900,"1,302.00"
2017-04-18,205.360001,205.809998,204.419998,205.080002,179.583267,2497900,"1,303.00"
2017-04-19,205.259995,205.300003,203.639999,203.850006,178.506195,3606400,"1,304.00"
2017-04-20,204.350006,206.210007,204.169998,205.699997,180.126266,3873700,"1,305.00"
2017-04-21,205.509995,205.729996,204.770004,205.25,179.891403,3034800,"1,306.00"
2017-04-24,207.330002,207.630005,207.029999,207.380005,181.758224,3220200,"1,309.00"
2017-04-25,208.949997,209.979996,208.839996,209.679993,183.774048,3483600,"1,310.00"
2017-04-26,209.809998,210.429993,209.440002,209.470001,183.58992,2865300,"1,311.00"
2017-04-27,209.729996,209.770004,209.059998,209.559998,183.668823,1951700,"1,312.00"
2017-04-28,209.630005,209.630005,208.970001,209.080002,183.248123,1934000,"1,313.00"
2017-05-01,209.490005,209.490005,208.699997,208.919998,183.107834,1886000,"1,316.00"
2017-05-02,209.100006,209.300003,208.75,209.130005,183.291977,1359700,"1,317.00"
2017-05-03,209.130005,209.470001,208.470001,209.220001,183.37088,1829400,"1,318.00"
2017-05-04,209.649994,209.649994,208.199997,209.190002,183.344604,2640100,"1,319.00"
2017-05-05,209.070007,209.779999,208.759995,209.770004,183.852921,1673800,"1,320.00"
2017-05-08,209.699997,210.020004,209.529999,209.919998,183.98439,2311000,"1,323.00"
2017-05-09,210.139999,210.320007,209.220001,209.619995,183.721344,1570100,"1,324.00"
2017-05-10,209.190002,209.809998,208.899994,209.479996,183.598724,1394300,"1,325.00"
2017-05-11,209.139999,209.449997,208.100006,209.279999,183.423416,3093700,"1,326.00"
2017-05-12,208.970001,209.279999,208.820007,209.009995,183.186768,1575100,"1,327.00"
2017-05-15,209.399994,210.130005,209.399994,209.929993,183.993134,1818500,"1,330.00"
2017-05-16,210.320007,210.460007,209.460007,209.949997,184.010696,1746600,"1,331.00"
2017-05-17,208.119995,208.589996,206.369995,206.470001,180.960617,5717400,"1,332.00"
2017-05-18,206.029999,207.960007,205.860001,206.960007,181.39006,6653800,"1,333.00"
2017-05-19,206.75,208.309998,206.580002,207.770004,182.636505,4892800,"1,334.00"
2017-05-22,208.320007,208.869995,208.320007,208.649994,183.410141,2246200,"1,337.00"
2017-05-23,209.100006,209.350006,208.690002,209.119995,183.823212,3457500,"1,338.00"
2017-05-24,209.320007,209.960007,209.080002,209.820007,184.438507,3479500,"1,339.00"
2017-05-25,210.520004,210.919998,210.300003,210.580002,185.106613,2198200,"1,340.00"
2017-05-26,210.539993,210.720001,210.320007,210.539993,185.071487,1152200,"1,341.00"
2017-05-30,210.210007,210.520004,209.970001,210.210007,184.781311,1066600,"1,345.00"
2017-05-31,210.410004,210.410004,209.320007,210,184.596786,1577500,"1,346.00"
2017-06-01,210.270004,211.399994,209.910004,211.399994,185.827454,1827900,"1,347.00"
2017-06-02,211.449997,212.210007,211.270004,211.910004,186.275803,2314000,"1,348.00"
2017-06-05,211.860001,212.210007,211.639999,211.860001,186.231781,1923000,"1,351.00"
2017-06-06,211.330002,211.779999,211.169998,211.369995,185.801041,2094800,"1,352.00"
2017-06-07,211.690002,211.919998,211.139999,211.720001,186.108734,1545800,"1,353.00"
2017-06-08,211.619995,212.699997,211.389999,211.860001,186.231781,2030300,"1,354.00"
2017-06-09,212.149994,213.070007,211.589996,212.669998,186.943787,4271100,"1,355.00"
2017-06-12,212.460007,212.779999,211.880005,212.399994,186.706436,3682300,"1,358.00"
2017-06-13,212.800003,213.389999,212.75,213.369995,187.559082,2426500,"1,359.00"
2017-06-14,213.779999,214,212.979996,213.839996,187.972244,5423100,"1,360.00"
2017-06-15,212.889999,213.800003,212.75,213.690002,187.840347,2571800,"1,361.00"
2017-06-16,213.330002,213.580002,212.820007,213.559998,188.072861,2372000,"1,362.00"
2017-06-19,214.360001,215.009995,214.080002,214.919998,189.270584,2103300,"1,365.00"
2017-06-20,214.889999,215.070007,214.369995,214.399994,188.812683,1762100,"1,366.00"
2017-06-21,214.649994,214.649994,213.639999,213.889999,188.36351,2129400,"1,367.00"
2017-06-22,214.080002,214.289993,213.660004,213.729996,188.222626,2697100,"1,368.00"
2017-06-23,213.440002,213.949997,213.059998,213.740005,188.231476,1346800,"1,369.00"
2017-06-26,214.289993,214.759995,213.529999,213.869995,188.345932,1940400,"1,372.00"
2017-06-27,213.710007,214.130005,212.869995,212.929993,187.518112,1981600,"1,373.00"
2017-06-28,212.929993,214.529999,212.929993,214.240005,188.671783,4693700,"1,374.00"
2017-06-29,214.520004,214.550003,211.699997,212.610001,187.236298,4372600,"1,375.00"
2017-06-30,213.149994,213.990005,212.970001,213.240005,187.791046,2216600,"1,376.00"
2017-07-03,213.949997,215.380005,213.880005,214.490005,188.891922,2134700,"1,379.00"
2017-07-05,214.740005,214.830002,213.830002,214.580002,188.971207,1799000,"1,381.00"
2017-07-06,214.089996,214.25,212.940002,213.139999,187.703033,2297500,"1,382.00"
2017-07-07,213.539993,214.160004,213.419998,214.050003,188.504425,1326500,"1,383.00"
2017-07-10,213.679993,214.350006,213.539993,213.990005,188.451584,1156300,"1,386.00"
2017-07-11,213.910004,214.289993,212.679993,213.979996,188.44281,1577600,"1,387.00"
2017-07-12,214.979996,215.699997,214.889999,215.229996,189.543579,2103300,"1,388.00"
2017-07-13,215.300003,215.559998,215,215.460007,189.74614,1587400,"1,389.00"
2017-07-14,215.300003,216.679993,215.110001,216.259995,190.450684,2395500,"1,390.00"
2017-07-17,216.320007,216.490005,216.039993,216.220001,190.415527,2291000,"1,393.00"
2017-07-18,215.660004,215.809998,214.630005,215.699997,189.957565,2247500,"1,394.00"
2017-07-19,215.889999,216.339996,215.660004,216.320007,190.50351,1785800,"1,395.00"
2017-07-20,216.570007,216.580002,215.710007,216.190002,190.389069,1372000,"1,396.00"
2017-07-21,215.190002,215.550003,214.759995,215.529999,190.015198,2217300,"1,397.00"
2017-07-24,215.509995,215.509995,214.679993,215.089996,189.62735,1459600,"1,400.00"
2017-07-25,216.5,216.520004,215.490005,215.860001,190.306213,1924200,"1,401.00"
2017-07-26,216.809998,217.160004,216.559998,216.809998,191.143753,2041000,"1,402.00"
2017-07-27,217.279999,217.75,216.630005,217.720001,191.945908,3202400,"1,403.00"
2017-07-28,217.529999,218.160004,217.300003,218.020004,192.21048,2305000,"1,404.00"
2017-07-31,218.649994,219.029999,218.490005,218.699997,192.810013,1765000,"1,407.00"
2017-08-01,219.740005,219.800003,219.149994,219.369995,193.400665,2307100,"1,408.00"
2017-08-02,219.830002,220.130005,219.440002,219.889999,193.859177,3063300,"1,409.00"
